,group_id,seq,is_chiitoi
14290,4b9f1fd25,"['E_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D1s' 'ARed' 'AWest'
 'PGreen' 'A2p' 'R1m' 'L9s' 'L9m' 'A7s' 'L1s' 'L1s' 'P2m' 'P9s' 'RGreen'
 'A8s' 'RNorth' 'P3s' 'P9s' 'L4s' 'R8p' 'R4m' 'P4s' 'L6s' 'PNorth' 'R8m'
 'P5s' 'A5m' 'PNorth' 'A4s' 'A7s' 'RGreen' 'P3m' 'L4s' 'ANorth' 'RWest'
 'A9m' 'P2p' 'P6s' 'P1p' 'R7m' 'R9p' 'R8s' 'R8m' 'P2s' 'R1p' 'A1s' 'R7p'
 'AGreen' 'P1m']",0
14291,4b9f1fd26,"['S_Round' 'W_Seat' 'WU20' '4th' 'no_riichi' '1_OR' 'D7p' 'R6p' 'RNorth'
 'A9p' 'A7p' 'R9p' 'LNorth' 'ANorth' 'A5s' 'L1p' 'AWest' 'A3m' 'P1m' 'L1m'
 'L5s' 'A8m' 'A9p' 'R9m' 'P1s' 'RSouth' 'P1p' 'R5p' 'A4s' 'AWest' 'LRed'
 'R6p' 'A3p' 'L9m' 'PEast' 'P1p' 'R9s' 'R1s' 'LRed' 'P9s' 'PWhite' 'A1s'
 'L9s' 'P8m' 'L2s' 'RSouth' 'P2s' 'R3s' 'L1m' 'A9m' 'REast' 'PSouth' 'P6m'
 'PSouth' 'L9s' 'AEast' 'P9m' 'LGreen' 'P8s' 'R7s' 'PWhite']",0
14292,4b9f1fd27,"['S_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D1s' 'L4s' 'P1p'
 'L8p' 'R6p' 'A8s' 'A2m' 'L7m' 'L9p' 'P9s' 'P3p' 'R1m' 'ANorth' 'RRed'
 'PWest' 'ANorth' 'A1m' 'LWest' 'PEast' 'RGreen' 'RSouth' 'R8p' 'PRed'
 'R6m' 'L6m' 'A8p' 'R4m' 'R7p' 'P9m']",0
14293,4b9f1fd28,"['S_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DNorth' 'REast'
 'LNorth' 'A7s' 'L7p' 'A9m' 'A9s' 'P8p' 'P1p' 'R1p' 'L1m' 'R5p' 'A7p'
 'L9s' 'P2s' 'PSouth' 'RWest' 'LWhite' 'P5m' 'R9p' 'A7s' 'P7s' 'RGreen'
 'A2s' 'AEast' 'L8s' 'R5p' 'L5p' 'PGreen']",0
14294,4bb1b65a1,"['E_Round' 'W_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D4s' 'LWest' 'A1m'
 'P1m' 'R9m' 'PWest' 'L2s' 'ANorth' 'A9m' 'AGreen' 'P4m' 'AWhite' 'P2p'
 'R8s' 'A9s' 'R4m' 'R6m' 'L2s' 'A8m' 'A4p' 'L2p' 'P1p' 'P7m' 'AGreen'
 'A4p' 'PRed' 'LNorth' 'PEast' 'P1s' 'L5m' 'A1p' 'P3m' 'L1p' 'P1m' 'L3m'
 'P8p' 'L8p' 'RNorth' 'L1s' 'R7s' 'L9s' 'R3p' 'L2m' 'P2m' 'R7m' 'L2p'
 'LGreen' 'P9p']",0
14295,4bb1b65a10,"['S_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D9p' 'P5s' 'L1p'
 'P3p' 'RSouth' 'ASouth' 'A6p' 'AWest' 'R9s' 'L6m' 'L8p' 'REast' 'L1s'
 'AGreen' 'P7s' 'P3p' 'P5s' 'A9m' 'PSouth' 'AGreen' 'PEast' 'R2s' 'L2p'
 'LWest' 'AWhite' 'A7s' 'R3m' 'RWest' 'PNorth' 'PGreen' 'A8p' 'L4p' 'A1s'
 'PWhite' 'LNorth' 'L9p' 'P1m' 'L1s' 'P9p' 'P2s' 'R9m' 'LWhite' 'A4s'
 'A1m' 'R9m' 'L6p' 'P1s' 'REast' 'P7m']",0
14296,4bb1b65a12,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D7m' 'P9p' 'A7s'
 'L9s' 'A4s' 'R8p' 'P8s' 'AEast' 'P1s' 'L9p' 'A9s' 'P2p' 'L1p' 'L7s'
 'PNorth' 'LNorth' 'REast' 'AWhite' 'R1s' 'PWhite' 'L3m' 'A6m' 'R1p' 'A9p'
 'L5p' 'L7s' 'L5p' 'P5m' 'L3p' 'L2s' 'PGreen' 'A1m' 'A7p' 'RWhite' 'P1m'
 'PWest' 'P9m' 'L7p' 'R9s' 'A6p' 'P3p' 'RWest' 'P5s' 'P6p' 'L1p' 'ASouth'
 'RGreen' 'R8s' 'L7p' 'PGreen' 'RSouth' 'LNorth' 'A2p' 'R6p' 'A7s' 'AEast'
 'A1s' 'R1m' 'ARed' 'P6m' 'PSouth' 'L7p' 'R9p' 'L4p' 'R8s' 'A3s' 'AWest'
 'LRed' 'LWhite' 'R3s' 'P6p']",0
14297,4bb1b65a14,"['S_Round' 'N_Seat' 'WU20' '1st' 'no_riichi' '0_OR' 'D1p' 'L2s' 'RNorth'
 'A6p' 'LGreen' 'L7s' 'L6s' 'L4m' 'P7p' 'RWest' 'PRed' 'ASouth' 'LRed'
 'P2s' 'L9s' 'A8s' 'LRed' 'R2s' 'LNorth' 'L8s' 'R3p' 'LWhite' 'P7m' 'P3s'
 'A4p' 'P8p' 'ANorth' 'AWest' 'PEast' 'L1s' 'R5m' 'PWest' 'PWest' 'R6m'
 'A7p' 'A9s' 'P5s' 'PRed' 'A9p' 'A2m' 'A3s' 'RNorth' 'AGreen' 'A3s' 'R3m'
 'R8m' 'RSouth' 'R8p' 'P9s' 'L9p' 'L9p' 'L5s' 'R1p' 'REast' 'A4s' 'P2m']",0
14298,4bb1b65a2,"['E_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D7m' 'A8s' 'P9s'
 'P5m' 'R2m' 'A8s' 'LEast' 'A3m' 'A8m' 'PWhite' 'AEast' 'R9m' 'PSouth'
 'P1p' 'P9m' 'A6m' 'P2m' 'LWest' 'RSouth' 'RRed' 'R9s' 'R9s' 'RSouth'
 'LRed' 'LRed' 'ANorth' 'A3m' 'P2p' 'L9m' 'RWest' 'RWhite' 'L2p' 'L2m'
 'A9p' 'PGreen']",0
14299,4bb1b65a3,"['E_Round' 'N_Seat' 'WU20' '3rd' 'no_riichi' '1_OR' 'D1m' 'RWest' 'A5m'
 'AWhite' 'LEast' 'P1p' 'L3s' 'PEast' 'RSouth' 'PWhite' 'L8s' 'ANorth'
 'RSouth' 'A3m' 'A9p' 'L1m' 'PEast' 'A4s' 'LGreen' 'RGreen' 'R7m' 'RGreen'
 'A6p' 'L9p' 'P2m' 'R7s' 'P2p' 'R3s' 'A9s' 'A5s' 'L2p' 'AWest' 'RNorth'
 'P8m' 'R3m' 'A1p' 'R9m' 'R1s' 'AWest' 'L5s' 'L1m' 'L2p' 'L9p' 'PGreen'
 'P9m' 'P8m' 'L2m' 'L6m' 'P1p']",0
14300,4bb1b65a4,"['E_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D8p' 'L5s' 'ASouth'
 'AWhite' 'L1m' 'L9s' 'A2p' 'RNorth' 'P8s' 'L5p' 'P9m' 'P2m' 'PWest'
 'RWhite' 'A8s' 'AWest' 'R9s' 'A4s' 'RGreen' 'LGreen' 'R8p' 'L3s' 'P9s'
 'ANorth' 'R3m' 'L1m' 'L2s' 'LSouth' 'PWest' 'PEast' 'RNorth' 'REast'
 'L4p' 'A4s' 'R8s' 'P5s' 'R2m' 'L9m' 'ANorth' 'P2m']",0
14301,4bb1b65a5,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D8s' 'L2p' 'AWest'
 'RRed' 'P3p' 'A9p' 'A2p' 'R1s' 'P7s' 'LEast' 'RWest' 'A1m' 'P4m' 'L8m'
 'R6m' 'P4s' 'L9s' 'P6p' 'A8p' 'L3m' 'R7m' 'ANorth' 'ARed' 'LWhite' 'L7m'
 'RNorth' 'LWest' 'LRed' 'R3p' 'A6m' 'A1p' 'R3m' 'L9p' 'A2m' 'P9s'
 'ASouth' 'R4s' 'P4m' 'LGreen' 'PNorth' 'P1p' 'A4m' 'PWhite']",0
14302,4bb1b65a6,"['S_Round' 'E_Seat' 'WU20' '2nd' 'no_riichi' '0_OR' 'DSouth' 'L8s' 'L4p'
 'RNorth' 'P2m' 'R1s' 'A8s' 'PSouth' 'P1p' 'R2m' 'A7s' 'AGreen' 'R5p'
 'A2s' 'LNorth' 'R8p' 'PSouth' 'P6s' 'P8p' 'L3s' 'R3m' 'A6p' 'A7m' 'PRed'
 'AEast' 'A1p' 'REast' 'A1s' 'L7p' 'L6m' 'A3p' 'L4s' 'A1m' 'A3s' 'P5p'
 'P7s' 'A4m' 'R1p' 'R5s' 'L6p' 'RWhite' 'R2s' 'P9s' 'PNorth' 'R7m'
 'LNorth' 'A1m' 'A2m' 'A7p' 'PWhite' 'L8m' 'R9m' 'LRed' 'A7p' 'L8m' 'R1p'
 'P6p' 'PWhite' 'RWhite' 'P1s']",0
14303,4bb1b65a7,"['S_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DRed' 'A4s'
 'AGreen' 'A3s' 'LNorth' 'L4p' 'P3s' 'R9m' 'RSouth' 'P4s' 'R2p' 'L8s'
 'L1s' 'L2m' 'RGreen' 'PNorth' 'P8s' 'A2m' 'A9s' 'R2m' 'RWest' 'R1s'
 'ANorth' 'P8m' 'PRed' 'A1m' 'P1p' 'R1s' 'PSouth']",0
14304,4bb1b65a9,"['S_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D7m' 'PGreen' 'L9s'
 'PSouth' 'RWest' 'L1s' 'P2s' 'A9s' 'A5p' 'REast' 'R1s' 'R2m' 'A7p' 'P4s'
 'R3p' 'AEast' 'PGreen' 'A8p' 'A6s' 'LEast' 'LNorth' 'R9s' 'A9p' 'LRed'
 'P6m' 'PRed' 'RWest' 'L3s' 'P1s' 'A2p' 'A4p' 'P6s' 'P1m' 'L9p' 'L2m'
 'P2m' 'A9s' 'R2s' 'L8s' 'RWhite' 'ARed' 'R9m' 'P4m']",0
14305,4bb5ab8c1,"['E_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D6s' 'PRed' 'L4s'
 'L1s' 'A6m' 'LNorth' 'A6m' 'R2m' 'P1p' 'RSouth' 'P8p' 'P1p' 'A1p' 'A6p'
 'L8m' 'A9m' 'RRed' 'PSouth' 'L5m' 'P8p' 'LWhite' 'P8p' 'L4p' 'A4p' 'L4s'
 'L2p' 'P3s']",0
14306,4bb5ab8c2,"['E_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DRed' 'L4s'
 'AWhite' 'L1m' 'RNorth' 'RGreen' 'R1m' 'R2p' 'ANorth' 'L9m' 'LWhite'
 'LWhite' 'A8p' 'L7s' 'R9m' 'P3s' 'A2m' 'RWhite' 'A4s' 'P9m' 'P9s' 'PRed'
 'R1p' 'A6p' 'L5m' 'P7p' 'AWest' 'R8p' 'ASouth' 'L8s' 'P9s' 'P7s' 'PWest'
 'P1p' 'L3p' 'ARed' 'R9p' 'P8s' 'R9s' 'RGreen' 'AEast' 'R9s' 'PSouth']",0
14307,4bb5ab8c3,"['E_Round' 'W_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D5s' 'A1m' 'A3s'
 'L7p' 'A8m' 'L9m' 'A7s' 'RNorth' 'AEast' 'AWest' 'RGreen' 'PSouth' 'L9p'
 'L1p' 'A6m' 'R8s' 'A3p' 'R6m' 'L9p' 'AEast' 'PEast' 'PWest' 'LEast'
 'RWhite' 'R7p' 'PSouth' 'P1s' 'LWest' 'L9m' 'P1p' 'A4m' 'A2s' 'LWhite'
 'P2s' 'R7m' 'PNorth']",0
14308,4bb5ab8c4,"['E_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D6p' 'AGreen' 'R3s'
 'A9p' 'A5p' 'L7m' 'P3m' 'R1m' 'PRed' 'LWhite' 'LEast' 'PSouth' 'P1p'
 'AEast' 'P8m' 'R7m' 'L1s' 'LWest' 'P5s' 'R1m' 'A2p' 'R2p' 'RRed' 'A4s'
 'L2s' 'PEast' 'R1s' 'L6m' 'P9p' 'A5m' 'P8p']",0
14309,4bb5ab8c6,"['E_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D3p' 'A1m' 'A9p'
 'L5m' 'P1m' 'A1s' 'RGreen' 'R9m' 'RRed' 'P2s' 'L2m' 'REast' 'RWest'
 'PNorth' 'RRed' 'LWest' 'R7m' 'PGreen' 'AWest' 'L8m' 'R1m' 'A9s' 'A8s'
 'LRed' 'L9m' 'PWest' 'L8p' 'R9m' 'AEast' 'P2s' 'A6m' 'LSouth' 'PRed'
 'P4m']",0
14310,4bb5ab8c7,"['S_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DEast' 'R8s' 'RRed'
 'R4m' 'P2p' 'L3p' 'A2p' 'L9m' 'R7m' 'A9m' 'L6p' 'A4m' 'P9p' 'R8p' 'L9s'
 'PNorth' 'PGreen' 'P8p' 'A1s' 'A9p' 'RGreen' 'A2m' 'A1s' 'AWhite' 'A7s'
 'LEast' 'L2m' 'A4p' 'R1p' 'L1p' 'RNorth' 'P9p' 'P2p' 'P1p' 'L1p' 'L7m'
 'R8p' 'ASouth' 'R9m' 'L3m' 'PWest' 'R1m' 'RWest' 'P2m' 'A7s' 'A9s' 'P1s'
 'P9p' 'P8m']",0
14311,4bb5ab8c8,"['S_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D6m' 'A2s' 'PGreen'
 'L7s' 'A3s' 'R8p' 'L5s' 'R9m' 'P7p' 'RWest' 'L2m' 'R1m' 'AGreen' 'P6s'
 'AWest' 'P1m' 'A8m' 'L2m' 'R4s' 'P1s' 'A1s' 'R9p' 'L1s' 'RGreen' 'L3m'
 'P4m' 'A5s' 'A9s' 'RRed' 'P8s' 'A3s' 'REast' 'L3m' 'P4s']",0
14312,4bb5ab8c9,"['S_Round' 'N_Seat' 'WU20' '1st' 'no_riichi' '0_OR' 'D9p' 'L2p' 'R4s'
 'L3p' 'R8s' 'A5p' 'P9s' 'A5m' 'P8s' 'P6m' 'LGreen' 'PWhite' 'RSouth'
 'R2s' 'R6p' 'P8m' 'P9s' 'P9p' 'L2m' 'L8p' 'R9m' 'A1p' 'LSouth' 'R8s'
 'LGreen' 'AGreen' 'R2m' 'LNorth' 'R5p' 'P9m' 'R6p' 'P2m' 'RWhite' 'L4m'
 'LWest' 'ANorth' 'AWest' 'A2s' 'LSouth' 'L6s' 'L6s' 'A1m' 'R2s' 'L7s'
 'P8p' 'PGreen' 'R8p' 'P8s' 'RWest' 'A1m' 'AEast' 'A3p' 'PEast' 'L1s'
 'RNorth' 'R4p' 'R1s' 'A5p' 'P3s' 'A9s' 'A4s' 'ANorth' 'P9s']",0
14313,4bc3f1740,"['E_Round' 'E_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D7s' 'PSouth'
 'AWhite' 'ARed' 'L6p' 'L1p' 'A9p' 'P4s' 'L1s' 'A7p' 'L9s' 'A9m' 'R8p'
 'R5s' 'LNorth' 'RRed' 'L7m' 'L7m' 'LWest' 'RGreen' 'P5m' 'R6m' 'R9s'
 'A8p' 'R2p' 'A9m' 'AEast' 'PNorth' 'P4s' 'P2p' 'PEast' 'R9p' 'ASouth'
 'R7s' 'L1s' 'A8p' 'L6p' 'R1m' 'PWest' 'A2p' 'P3p' 'PSouth']",0
14314,4bc3f1741,"['E_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D9s' 'A7p' 'P9m'
 'R7s' 'AWhite' 'A7m' 'A4p' 'RNorth' 'A8m' 'L9m' 'R2p' 'R2m' 'PGreen'
 'ASouth' 'AEast' 'A1p' 'P9m' 'L1m' 'P7m' 'L7s' 'LRed' 'RSouth' 'AWest'
 'LWest' 'L2p' 'PWhite' 'P3p' 'L9p' 'ASouth' 'PNorth' 'P6p' 'P7s' 'A4p'
 'R1p' 'L1m' 'LGreen' 'R6m' 'P8m']",0
14315,4bc3f1744,"['E_Round' 'S_Seat' 'WU20' '1st' 'no_riichi' '1_OR' 'D1p' 'P1p' 'A1m'
 'LWhite' 'R2m' 'L1p' 'PSouth' 'PGreen' 'PEast' 'L8m' 'RGreen' 'L4m' 'P9m'
 'AWhite' 'P6p' 'R4p' 'L2m' 'LWest' 'R6p' 'R3m' 'PNorth' 'R2p' 'P6m' 'R5s'
 'L3s' 'R6m' 'A2p' 'L2p' 'R8p' 'L4m' 'P9m' 'P9p' 'A4p' 'L3s' 'LEast' 'L1s'
 'R6s' 'P1m' 'R9p' 'R5s' 'R4p' 'LWhite' 'A9m' 'P9p' 'PWhite' 'R7p'
 'PSouth' 'LNorth' 'R7s' 'P1p' 'AWest' 'ANorth' 'R8s' 'P1m']",0
14316,4bc3f1745,"['S_Round' 'E_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'DNorth' 'A9s' 'A2m'
 'AWest' 'PWhite' 'R4m' 'PWest' 'P6p' 'P6p' 'A4m' 'AWhite' 'A2s' 'R3s'
 'PNorth' 'PGreen' 'L8m' 'P8m' 'R3p' 'L1s' 'P8s' 'A8p' 'A2p' 'L1m' 'L8s'
 'R3s' 'L1p' 'RGreen' 'LWest' 'PRed' 'ARed' 'A2m' 'R2p' 'LGreen' 'R9p'
 'R2s' 'R9p' 'R9s' 'P8p' 'P1m' 'R9m' 'P1m' 'A8m' 'L5m' 'R7m' 'P5p']",0
14317,4bc3f1746,"['S_Round' 'N_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D5p' 'LWest' 'L1p'
 'P1p' 'A4s' 'ASouth' 'R2m' 'P1m' 'R1m' 'L3s' 'ANorth' 'A6s' 'P2p' 'LEast'
 'P2p' 'PSouth' 'PWest' 'AWhite' 'PSouth' 'R6s' 'R1p' 'LWhite' 'R2m' 'A5p'
 'L2s' 'LEast' 'R9s' 'PEast' 'P9s']",0
14318,4bc3f1747,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D2s' 'A2m' 'RSouth'
 'R2p' 'L2p' 'R1p' 'L9s' 'A7p' 'R9p' 'A3p' 'P6m' 'L1m' 'P9p' 'P8p' 'R9p'
 'A2p' 'L7s' 'L5s' 'L8p' 'P8m' 'AWhite' 'LGreen' 'A9m' 'L1m' 'P8s' 'AWest'
 'L5p' 'R6s' 'R9m' 'L2s' 'P4s' 'R6p' 'P5s' 'R9s' 'P2s' 'R1p' 'ASouth'
 'LWest' 'A8m' 'A6m' 'LGreen' 'P1m' 'PRed' 'AGreen' 'A9m' 'P5m' 'LEast'
 'PNorth' 'RWhite' 'P4s' 'PWest' 'LSouth' 'R6m' 'PEast' 'R1m' 'P1s']",0
14319,4bccd95e0,"['E_Round' 'S_Seat' 'WOoA20' 'tie' 'did_riichi' '1_OR' 'D3m' 'PWhite'
 'RGreen' 'L7s' 'RRed' 'R8p' 'P8p' 'L9s' 'P9m' 'A3p' 'PWest' 'RSouth'
 'A6s' 'L1m' 'LEast' 'A8s' 'A7p' 'PWhite' 'R8m' 'P8m' 'AWest' 'LEast'
 'R2m' 'A9s' 'LWest' 'P9m' 'L3s' 'P2p' 'L2p' 'ARed' 'LRed' 'L8s' 'R8p'
 'R1p' 'L5s' 'R9s' 'ANorth' 'PSouth' 'RWhite' 'LWhite' 'A8s' 'P1m' 'P8p']",0
14320,4bccd95e1,"['E_Round' 'W_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DSouth' 'A3p'
 'RWest' 'P7m' 'PWest' 'L4s' 'R3m' 'R8m' 'L1s' 'A8m' 'R4p' 'ANorth' 'L9m'
 'P1p' 'A7s' 'R7s' 'A7s' 'L7m' 'P2p' 'P1p' 'L4m' 'ASouth' 'R2m' 'A1m'
 'LWest' 'P2p' 'R4m' 'L1m' 'PNorth' 'REast' 'A2m' 'A6m' 'RWhite' 'R9s'
 'A1s' 'R6m' 'L6m' 'P1s' 'P7m']",0
14321,4bccd95e2,"['E_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D6m' 'P9p' 'R1m'
 'LEast' 'RWest' 'P1s' 'R5s' 'L1m' 'L6p' 'PWhite' 'A6s' 'RWhite' 'AWest'
 'R1s' 'A8p' 'A9s' 'RSouth' 'LWest' 'A9s' 'L5s' 'A8m' 'L2m' 'A2p' 'PSouth'
 'LSouth' 'P1s' 'ARed' 'A8m' 'PRed' 'R9m' 'A9s' 'A9p' 'R2m' 'R6m' 'L2s'
 'R2p' 'AWest' 'R6s' 'P7p']",0
14322,4bccd95e4,"['E_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D7m' 'L9m' 'A4s'
 'REast' 'P1s' 'R7m' 'P2m' 'L7m' 'L1s' 'A9p' 'LEast' 'R1p' 'P1p' 'P1m'
 'A8m' 'R7m' 'R5p' 'A2p' 'L1m' 'P3s' 'P1p' 'A9p' 'R4m' 'L3p' 'A8m'
 'LGreen' 'P9s' 'L8p' 'L6p' 'PGreen' 'P9m' 'P4m' 'L4m' 'A9m' 'R6p'
 'RNorth' 'A1s' 'P8m' 'L8p' 'A9m' 'A4s' 'A5m' 'R3m' 'RWhite' 'LSouth'
 'L8p' 'R2p' 'A1p' 'A6s' 'A2p' 'PWest']",0
14323,4bccd95e5,"['S_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D2p' 'A1s' 'RWest'
 'P5s' 'R4p' 'L5s' 'P1p' 'LGreen' 'PNorth' 'L5m' 'A7p' 'L2m' 'RRed' 'P2m'
 'R7s' 'LRed' 'PWest' 'L3m' 'R3s' 'R9m' 'L2s' 'P3s' 'A1m' 'A9m' 'R9m'
 'ASouth' 'P8p' 'A2m' 'L3m' 'LGreen' 'R8m' 'LWest' 'PRed']",0
14324,4bccd95e6,"['S_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D9m' 'L4p' 'L1m'
 'A4p' 'RRed' 'L4m' 'R7m' 'P1m' 'R1p' 'L7p' 'RWest' 'A9s' 'R1s' 'LSouth'
 'LNorth' 'P1p' 'P8s' 'LSouth' 'A9p' 'RWhite' 'P9p' 'L6s' 'A6p' 'A5m'
 'R2s' 'P9m' 'A8m' 'A2p' 'PRed' 'PWhite' 'R5p' 'L8s' 'ARed' 'P1p']",0
14325,4bd1c3d90,"['E_Round' 'W_Seat' 'WOoA20' 'tie' 'did_riichi' '1_OR' 'D2p' 'R8m'
 'LSouth' 'L5m' 'A9s' 'R9m' 'P8m' 'P9p' 'AWest' 'PNorth' 'REast' 'RRed'
 'A2p' 'L1p' 'A9p' 'PWhite' 'L9m' 'R8s' 'PGreen' 'RSouth' 'P9s' 'LSouth'
 'R9p' 'P2p' 'P9s' 'PWest' 'L1p' 'A1m' 'L5s' 'A3s' 'L7p' 'L3p' 'P4s' 'P8m'
 'L2p' 'R2m' 'ARed' 'P1s' 'PWhite']",0
14326,4bd1c3d92,"['E_Round' 'N_Seat' 'WU20' '4th' 'no_riichi' '1_OR' 'D1s' 'A9m' 'P7s'
 'LEast' 'PWhite' 'R9p' 'L3p' 'RNorth' 'REast' 'P7s' 'P5p' 'P8m' 'PSouth'
 'ARed' 'L1s' 'R6s' 'LEast' 'P9s' 'P1p' 'A9s' 'RGreen' 'PRed' 'L8s' 'P4p'
 'LWest' 'P8s' 'P3s' 'P6s' 'A3p' 'R2p' 'RRed' 'L1p' 'LNorth' 'REast' 'R8m'
 'R4p' 'RGreen' 'L5p' 'LNorth' 'L7m' 'L7s' 'LGreen' 'RSouth' 'LWest'
 'LWest' 'ANorth' 'A6s' 'R2p' 'P6s']",0
14327,4bd1c3d94,"['S_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D8s' 'L9p' 'PEast'
 'R5m' 'L4m' 'R6p' 'A7s' 'P8s' 'R2p' 'A2m' 'R4m' 'AGreen' 'R9p' 'R7m'
 'L1m' 'P4p' 'L6p' 'L2p' 'L5m' 'P7p' 'PNorth' 'R3s' 'L8s' 'L8p' 'A1p'
 'A9p' 'LSouth' 'P2p' 'RNorth' 'L3m' 'RRed' 'P6p' 'A8m' 'R5p' 'LEast'
 'P3p' 'P2m' 'PSouth' 'L1p' 'R8p' 'R9s' 'A8m' 'ANorth' 'A1p' 'L5p' 'P4p'
 'PGreen' 'L7m' 'L1m' 'A4p' 'LRed' 'R3m' 'L2m' 'R4p' 'PEast' 'A1m' 'A5p'
 'PRed' 'R7p' 'R7m' 'R3p' 'A9p' 'P3p' 'R6p' 'L5p' 'ASouth' 'P9s' 'A5m'
 'A5s' 'ARed' 'PNorth']",0
14328,4bd1c3d95,"['S_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D4s' 'ANorth' 'A9s'
 'L9s' 'A8p' 'R2s' 'R1m' 'PSouth' 'RGreen' 'R2p' 'P9m' 'P5s' 'RWhite'
 'P9p' 'A7p' 'P9p' 'A9m' 'P3m' 'A8p' 'RWest' 'A8p' 'A7p' 'AWhite' 'P1s'
 'P7p' 'A2s' 'R3s' 'A8m' 'P6s' 'R9m' 'L5m' 'L6p' 'R6s' 'A8m' 'R2s'
 'ANorth' 'AEast' 'REast' 'R6s' 'RWhite' 'RSouth' 'P9m' 'R5p' 'ARed'
 'AEast' 'R5p' 'L9s' 'PRed' 'PSouth']",0
14329,4bd1c3d96,"['S_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D2s' 'RGreen' 'R1m'
 'P9s' 'LNorth' 'PEast' 'A1p' 'P9m' 'L2m' 'LWhite' 'P3p' 'LWest' 'R6m'
 'A2p' 'L2p' 'L3p' 'R1p' 'RWhite' 'AWhite' 'P3p' 'LWest' 'P9p' 'P2m' 'P8m'
 'R5p' 'PWest' 'L2p' 'PEast' 'R3p' 'R7m' 'R1m' 'L9m' 'A9p' 'L2s' 'LGreen'
 'L5s' 'A1p' 'A1s' 'ARed' 'AEast' 'REast' 'P1s']",0
14330,4bd1c3d97,"['S_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D9m' 'L1s' 'R9p'
 'LEast' 'R8m' 'R1s' 'L3s' 'R2p' 'RRed' 'L7p' 'LWhite' 'LNorth' 'R3s'
 'R8p' 'P4s' 'L4m' 'A2m' 'REast' 'P2p' 'L5m' 'RWhite' 'P3m' 'RNorth' 'R9m'
 'LEast' 'AEast' 'L1m' 'RSouth' 'P9p' 'A9p' 'P9s' 'P9m' 'A2m' 'PNorth'
 'R9s' 'P5p' 'R2s' 'P1m' 'RWest' 'P9m' 'A2s' 'R9s' 'P3m' 'A3p' 'P4p' 'L6s'
 'A1m' 'L2m' 'PGreen' 'RGreen' 'L7m' 'PSouth' 'P1p' 'P1s']",0
14331,4bd1c3d98,"['S_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '1_OR' 'D8s' 'A1p' 'R1s'
 'A7p' 'P2p' 'RWest' 'PWhite' 'RNorth' 'AEast' 'R1s' 'LNorth' 'ARed' 'P8p']",0
