,group_id,seq,is_chiitoi
23947,8a9f0d3b0,"['E_Round' 'W_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'DEast' 'L4s' 'R3p'
 'L8s' 'RSouth' 'L9m' 'R1p' 'R1s' 'A8m' 'R1s' 'R5p' 'L4s' 'P8m' 'A9m'
 'R4m' 'A5m' 'P2p' 'L2m' 'A7p' 'LRed' 'L2p' 'P9s' 'A2p' 'ARed' 'P5p' 'P9m'
 'L9s' 'AGreen' 'A9s' 'PRed']",0
23948,8a9f0d3b2,"['E_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D5s' 'A5p' 'A1m'
 'A9m' 'L4p' 'R5p' 'PGreen' 'LSouth' 'L6m' 'PWest' 'P5m' 'P9s' 'R9m'
 'LWhite' 'A2p' 'PNorth' 'RWest' 'PSouth' 'PRed' 'R5s' 'R1s' 'R9p' 'P5m'
 'L3p' 'P4s']",0
23949,8a9f0d3b3,"['E_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D9p' 'L3p' 'A7p'
 'L9m' 'P9m' 'L9p' 'RSouth' 'L1s' 'LEast' 'R4m' 'A2s' 'LSouth' 'A6p'
 'AGreen' 'R3m' 'R5m' 'LWhite' 'R4p' 'ANorth' 'LRed' 'R4m' 'A7s' 'L4p'
 'P9m' 'ANorth' 'P8p' 'R1m' 'R6p' 'AEast' 'A4m' 'A3m' 'R6s' 'AGreen'
 'LSouth' 'P3p' 'R9s' 'L5m' 'PWest' 'A8m' 'A1p' 'R9p' 'RNorth' 'R3m' 'L4p'
 'P9m' 'PGreen' 'R1s' 'PEast' 'L7p' 'PSouth' 'R7p' 'PWest' 'LRed' 'AEast'
 'L1s' 'R5s' 'PGreen' 'P9p' 'RWest' 'PWhite' 'PWhite']",0
23950,8a9f0d3b4,"['S_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DWhite' 'L9p' 'A9s'
 'ANorth' 'L6s' 'AWest' 'P3m' 'L8s' 'R7s' 'L4p' 'L3p' 'A8p' 'L2s' 'RSouth'
 'LEast' 'R1p' 'R3m' 'RNorth' 'P6m' 'L4p' 'A8s' 'A9s' 'P8s' 'P5m' 'L9m'
 'LEast' 'A2m' 'A9s' 'P4s' 'P5m' 'PWest' 'R7m' 'RWest' 'P6m' 'AWest' 'R1p'
 'L6p' 'A2m' 'R1s' 'R1m' 'P4p' 'A6m' 'R4m' 'R4s' 'R4m' 'RWhite' 'P7s'
 'R1s' 'P9p' 'P1m' 'RWhite' 'L6s' 'A1p' 'L8s' 'A1m' 'PWhite' 'A9m'
 'PNorth']",0
23951,8a9f0d3b5,"['S_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DWhite' 'PGreen'
 'AEast' 'PGreen' 'R1p' 'L2m' 'P8m' 'P6s' 'RRed' 'P1m' 'RWhite' 'R5s'
 'L6s' 'P1s' 'RNorth' 'RSouth' 'P7p' 'LWhite' 'A3s' 'LRed' 'A8s' 'ARed'
 'PSouth' 'RGreen' 'A5m' 'A5m' 'A2s' 'R2m' 'L3s' 'R7s' 'P2p']",0
23952,8a9f0d3b6,"['S_Round' 'S_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DRed' 'PNorth'
 'P2p' 'RSouth' 'R9m' 'PGreen' 'AWhite' 'LWest' 'R1m' 'P8p' 'L9m' 'A1p'
 'A2m' 'R9p' 'PSouth' 'P9p' 'AWest' 'P2m' 'LEast' 'AWest' 'PWest' 'A9p'
 'L8s' 'LWhite' 'A4p' 'R7m' 'L2p' 'P5m' 'LNorth' 'P3p' 'L5m' 'AWhite'
 'P6m' 'R9s' 'R8m' 'A1p' 'REast' 'P5p' 'R1m' 'PNorth' 'RRed' 'R1p' 'L1s'
 'L4s' 'A9m' 'RWhite' 'ASouth' 'R3m' 'PRed' 'LGreen' 'L4m' 'L8m' 'R7p'
 'A8m' 'R5p' 'L8m' 'L8p' 'R8s' 'A8s' 'A2p' 'PGreen' 'R7m' 'P8p']",0
23953,8a9f0d3b7,"['S_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DGreen' 'RNorth'
 'R5p' 'R7p' 'L1m' 'R4m' 'AEast' 'L7p' 'R1m' 'R5p' 'R4p' 'L2p' 'L9s'
 'LRed' 'ASouth' 'L8p' 'L3p' 'A9m' 'R9p' 'A7s' 'A2p' 'L8p' 'PWhite' 'A4p'
 'L8p' 'RGreen' 'LGreen' 'L3m' 'LSouth' 'R3p' 'A9s' 'P6p' 'AEast' 'L9m'
 'A1p' 'R7p' 'R1m' 'A2p' 'PNorth' 'ASouth' 'R4p' 'L2p' 'L8s' 'P3p'
 'RGreen' 'L1p' 'A9s' 'ANorth' 'L1s' 'P7s']",0
23954,8ab0be810,"['E_Round' 'S_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D6s' 'RGreen' 'A7p'
 'P6s' 'P1s' 'PWhite' 'R8s' 'A1p' 'P2s' 'RWhite' 'P3s' 'AGreen' 'A4s'
 'A9p' 'L1s' 'L1m' 'L8p' 'A2m' 'R5s' 'RNorth' 'L1m' 'L9p' 'L1p' 'P4p'
 'L1s' 'R9s' 'AEast' 'R9p' 'R1s' 'R9s' 'ARed' 'P3s' 'PWhite' 'L4s' 'L9p'
 'A2m' 'L1p' 'AGreen' 'RWhite' 'P9s']",0
23955,8ab0be811,"['E_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D7m' 'R1s' 'A4m'
 'A5p' 'PEast' 'PRed' 'L1p' 'LRed' 'L1s' 'P7s' 'RSouth' 'PWest' 'REast'
 'L4p' 'RGreen' 'P5m' 'P9p' 'R6s' 'L8p' 'A8p' 'RRed' 'P5m' 'A9p' 'L9p'
 'R5p' 'L9m' 'L1p' 'A9p' 'R3m' 'L4m' 'A3m' 'PEast' 'L1p' 'A2s' 'PNorth'
 'LWhite' 'L4p' 'A6m' 'PSouth' 'L1m' 'L2s' 'ASouth' 'R8s' 'RNorth' 'A1m'
 'PWhite' 'PWhite']",0
23956,8ab0be812,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D6p' 'PGreen'
 'PWhite' 'LNorth' 'R3p' 'R7s' 'LEast' 'A1p' 'P7m' 'R6m' 'L1s' 'AWhite'
 'R3m' 'RSouth' 'P2m' 'P1m' 'PRed' 'P7s' 'A4m' 'L9m' 'AGreen' 'RNorth'
 'L1p' 'A9m' 'RGreen' 'A5p' 'A7m' 'L3m' 'A1p' 'LWest' 'R3s' 'P1m' 'P1s'
 'A8s' 'L1p' 'A3p' 'P9s']",0
23957,8ab0be813,"['E_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D3s' 'R9s' 'R8p'
 'AGreen' 'L8m' 'A8p' 'A2s' 'A3m' 'P1m' 'R9s' 'L7p' 'R9p' 'PGreen'
 'PNorth' 'LEast' 'P2m' 'P5p' 'LEast' 'R2p' 'PWest' 'RSouth' 'R8p' 'L4p'
 'LGreen' 'P4p' 'LWest' 'P6s' 'R2m' 'R9m' 'RRed' 'R2s' 'L9m' 'LEast' 'A2p'
 'A9p' 'R1s' 'L5p' 'P4p' 'R9m' 'RWhite' 'LSouth' 'P1p' 'PSouth' 'R5p'
 'P2p' 'P7s' 'PWest' 'AWhite' 'P1p']",0
23958,8ab0be814,"['E_Round' 'S_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'D2s' 'R2m' 'AGreen'
 'LGreen' 'A4p' 'A4m' 'LEast' 'R9m' 'A1m' 'PNorth' 'R9s' 'PEast' 'R1p'
 'RRed' 'ASouth' 'RSouth' 'A8s' 'P1p' 'R1p' 'LRed' 'R5p' 'A8p' 'A1m' 'P3s'
 'R8s' 'P8m' 'LWhite' 'LWest' 'AWest' 'PSouth' 'A9s' 'PWhite' 'LWest'
 'LNorth' 'P2m']",0
23959,8ab0be815,"['E_Round' 'W_Seat' 'WOoA20' '1st' 'no_riichi' '0_OR' 'DGreen' 'R4s' 'R3m'
 'ANorth' 'A7p' 'R4s' 'P2p' 'RRed' 'A4s' 'A3m' 'P3m' 'P3s' 'R4m' 'L2s'
 'A9s' 'R5p' 'AWest' 'PGreen' 'L5p' 'A1s' 'RSouth' 'R3p' 'PEast' 'L9p'
 'P5m' 'A4p' 'A9p' 'A1s' 'RNorth' 'P9m']",0
23960,8ab0be816,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D5p' 'L8s' 'ASouth'
 'P1p' 'A8m' 'A7s' 'L1s' 'L1p' 'LEast' 'R8p' 'P2p' 'A9m' 'RWhite' 'L1s'
 'A7s' 'L4p' 'LEast' 'L4m' 'PRed' 'PGreen' 'AGreen' 'R6s' 'R1p' 'P7m'
 'R5p' 'RSouth' 'R9m' 'P8s' 'PWest' 'L6p' 'ASouth' 'R9m' 'AWest' 'R1m'
 'L7p' 'P9s' 'L7m' 'ANorth' 'P3p' 'PNorth' 'L8m' 'P1m']",0
23961,8ab0be817,"['S_Round' 'E_Seat' 'WU20' '3rd' 'did_riichi' '0_OR' 'D1s' 'LWest' 'A4s'
 'RSouth' 'PGreen' 'PNorth' 'R6s' 'PEast' 'L3s' 'A9s' 'ASouth' 'P7p'
 'LGreen' 'L6p' 'ARed' 'P6s' 'A4s' 'RWest' 'R5s' 'L3m' 'LNorth' 'L9p'
 'P7p' 'LSouth' 'R9m' 'PWest' 'R3m' 'L3m' 'A8m' 'P1s' 'R7s' 'P7m' 'P9s'
 'ARed' 'A1p' 'L4s' 'L6p' 'A4p' 'R4p' 'A8p' 'A7m' 'R9s' 'R7p' 'P8p']",0
23962,8ab0be818,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D2s' 'L9s' 'A4s'
 'P9s' 'LRed' 'P2p' 'R3s' 'A7p' 'PWhite' 'A1s' 'A7s' 'LSouth' 'LWhite'
 'P8s' 'A1m' 'R9m' 'L9s' 'A1p' 'L4m' 'L9m' 'A9m' 'R4p' 'P7s' 'R7p' 'P1s'
 'R6s' 'A1m' 'LWest' 'R2p' 'L5p' 'P2p' 'R1s' 'A5p' 'PWest' 'LRed' 'R8p'
 'P7s' 'R9p' 'PSouth' 'L9p' 'L3p' 'RWest' 'ARed' 'A1s' 'L4s' 'A9p' 'R9p'
 'L1p' 'R1m' 'LGreen' 'AEast' 'P1p' 'R3m' 'P9s']",0
23963,8ab0be819,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DWest' 'L1s' 'L5p'
 'A8s' 'R9m' 'L2p' 'A7m' 'PEast' 'L2m' 'L1m' 'AEast' 'R4p' 'PRed' 'L7m'
 'A7s' 'L6s' 'R9m' 'L5m' 'A9p' 'RRed' 'L9s' 'R1s' 'L7s' 'PGreen' 'A7m'
 'RSouth' 'A8s' 'P5p' 'R9p' 'P2m' 'AWest' 'P9m' 'A2s' 'P4s' 'AWest' 'P4s'
 'R2m' 'R9s' 'A2p' 'A9s' 'AGreen' 'PEast' 'A2s' 'RNorth' 'R1p' 'R1p'
 'ANorth' 'R7s' 'LSouth' 'P5m' 'RSouth' 'A9m' 'PEast']",0
23964,8aca20ad0,"['E_Round' 'S_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D1m' 'P7s' 'PRed'
 'RNorth' 'L8m' 'L6m' 'R1m' 'R9s' 'LNorth' 'AWhite' 'A1s' 'P8s' 'L2m'
 'P9m' 'R7p' 'RGreen' 'AEast' 'P9p' 'A9p' 'P9s' 'L7s' 'R1s' 'L8s' 'LWest'
 'RWest' 'A7s' 'A3s' 'L3s' 'L1s' 'P9m' 'PRed']",0
23965,8aca20ad1,"['E_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '1_OR' 'D3s' 'L9s' 'RRed'
 'L8p' 'PGreen' 'L6s' 'RNorth' 'RSouth' 'PGreen' 'P9s' 'PWhite' 'AEast'
 'P7s' 'R3s' 'P1s' 'L7s' 'A7s' 'PEast' 'L8s' 'P2s' 'L1p' 'R8s' 'RWest'
 'REast' 'P5p' 'L8p' 'LWhite' 'R2m' 'L7s' 'PSouth']",0
23966,8aca20ad10,"['S_Round' 'E_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'DEast' 'R9s' 'L6m'
 'PSouth' 'L6m' 'A9p' 'P3m' 'L1s' 'L1p' 'LGreen' 'R9s' 'PRed' 'P1m' 'R9p'
 'L7p' 'AWest' 'A9m' 'PWest' 'R8s' 'L7p' 'P8p' 'AGreen' 'A8p' 'R2s' 'A6m'
 'A6s' 'P9s' 'P9p' 'P7s' 'AWhite' 'P1m']",0
23967,8aca20ad13,"['S_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D5s' 'L8m' 'L8m'
 'L9m' 'L8s' 'AWhite' 'R6s' 'L3p' 'LWhite' 'RGreen' 'L4p' 'ANorth'
 'RWhite' 'P9p' 'A9p' 'R3m' 'ARed' 'A9m' 'L3m' 'R5m' 'RRed' 'PRed'
 'LNorth' 'R5p' 'LWhite' 'A8p' 'A1s' 'R4m' 'P9p']",0
23968,8aca20ad14,"['S_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D3m' 'AWhite' 'P1p'
 'AWest' 'LWest' 'A5p' 'P4s' 'AGreen' 'R9m' 'P9s' 'L8s' 'ARed' 'L7p'
 'AWhite' 'PRed' 'R6s' 'LSouth' 'RWest' 'L1m' 'RNorth' 'L5m' 'AEast' 'P8m'
 'RSouth' 'A2m' 'A5m' 'L7m' 'L8s' 'A2m' 'RNorth' 'A1p' 'P4m' 'L9p' 'L8p'
 'A1m' 'R2s' 'AWest' 'RNorth' 'P8m' 'L3s' 'ANorth' 'R5p' 'L9m' 'R9s' 'R3p'
 'LWhite' 'P7s' 'R8m' 'A8p' 'P4s' 'P3m' 'R3m' 'R9m' 'P1s']",0
23969,8aca20ad2,"['E_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '1_OR' 'D8p' 'R8s' 'RWhite'
 'L2p' 'A2s' 'A2s' 'A4p' 'REast' 'LWhite' 'L1p' 'R5s' 'RRed' 'PRed' 'L8p'
 'A7p' 'A1m' 'P9m' 'AWhite' 'R2s' 'RGreen' 'LGreen' 'R2m' 'P4s' 'PWest'
 'A9s' 'L1s' 'R1s' 'AGreen' 'P5p' 'A2p' 'R6p' 'R2p' 'P8p' 'R3s' 'P5p'
 'PSouth' 'P9p' 'A4p' 'ANorth' 'PNorth']",0
23970,8aca20ad4,"['S_Round' 'S_Seat' 'WU20' '4th' 'no_riichi' '2_OR' 'D9s' 'R2s' 'P9s'
 'LWest' 'P6s' 'RSouth' 'L9s' 'L4s' 'R6p' 'R1s' 'RWest' 'P9p' 'P2m' 'R8m'
 'P1p' 'P4p' 'P4m' 'A3m' 'PEast' 'L1m' 'R9p' 'PNorth' 'R3p' 'A7m' 'A2s'
 'RSouth' 'LSouth' 'A9m' 'RNorth' 'R9m' 'P7m' 'A2p' 'AEast' 'LWhite' 'A9m'
 'R9p' 'P5s' 'L2s' 'ARed' 'P3s' 'P9p' 'R8p' 'PNorth' 'L4p' 'L7p' 'LWhite'
 'R1p' 'L4p' 'R3m' 'P4s']",0
23971,8aca20ad6,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '1_OR' 'D6m' 'R7s' 'P3s'
 'PRed' 'RSouth' 'R8m' 'RSouth' 'ANorth' 'P9s' 'R8p' 'P4s' 'R9p' 'L2s'
 'A3m' 'A5s' 'R1p' 'P6p' 'R3s' 'A2s' 'PRed' 'A1s' 'L2s' 'REast' 'A1s'
 'PNorth' 'ARed' 'A3m' 'A6p' 'R4s' 'R6s' 'A7s' 'P9m' 'R4s' 'ASouth'
 'PGreen' 'R8s' 'A9s' 'AGreen' 'ANorth' 'P1s' 'P9m' 'RSouth' 'P1p' 'R3s'
 'P2s' 'A9s' 'P8s' 'P3s']",0
23972,8aca20ad7,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D9s' 'R9m' 'L6p'
 'L6p' 'PRed' 'A4p' 'L5p' 'RWhite' 'A7s' 'AWest' 'L2s' 'A5s' 'PWest' 'R4p'
 'L6p' 'RWhite' 'L6s' 'A2p' 'A3s' 'P4s' 'A6s' 'P1s' 'L6m' 'A6m' 'R7m'
 'L8p' 'A4s' 'LWhite' 'R1m' 'R8m' 'R3s' 'P6s' 'RWest' 'R4m' 'P7p' 'R5s'
 'L6s' 'R4p' 'A8s' 'A1p' 'RRed' 'LEast' 'L7s' 'RNorth' 'P1m']",0
23973,8aca20ad8,"['S_Round' 'S_Seat' 'WOoA20' '2nd' 'no_riichi' '1_OR' 'D4m' 'P1m' 'A9s'
 'L5s' 'L6m' 'P9p' 'A4s' 'REast' 'AWest' 'A3p' 'P7p' 'ASouth' 'LNorth'
 'P9p' 'L1p' 'R5m' 'P1s' 'L1m' 'ARed' 'L2m' 'PGreen' 'ASouth' 'RGreen'
 'P2s' 'L6m' 'AWest' 'AGreen' 'L5m' 'A2m' 'P2s']",0
23974,8aca20ad9,"['S_Round' 'W_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D3m' 'L4s' 'P2s'
 'LGreen' 'P7s' 'R1s' 'R9p' 'A6s' 'A6m' 'LWhite' 'L3p' 'L2p' 'LEast' 'R4p'
 'PSouth' 'P9m' 'A9m' 'PSouth' 'L1s' 'A1s' 'L9p' 'R9s' 'PSouth' 'R8p'
 'L9m' 'A2p' 'R1m' 'LSouth' 'AGreen' 'ANorth' 'AGreen' 'RWest' 'P5m' 'L7p'
 'P7s' 'P8p' 'ANorth' 'PWest' 'P1m']",0
23975,8ace19450,"['E_Round' 'E_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D1s' 'RWest' 'R9p'
 'L7p' 'P4m' 'A3s' 'P1p' 'L3s' 'R6p' 'P2p' 'R2p' 'A6p' 'PRed' 'PGreen'
 'LNorth' 'P3s' 'P8s' 'LWhite' 'A3p' 'R9s' 'P6s' 'P9s' 'R9m' 'PEast' 'R1p'
 'R3m' 'P8m' 'P1m' 'R8s' 'P1p' 'A8s' 'P7p' 'REast' 'P8p' 'AGreen' 'RWhite'
 'R5p' 'LRed' 'R9s' 'LEast' 'A5s' 'A9p' 'P9p' 'AWhite' 'P8m']",0
23976,8ace19451,"['E_Round' 'W_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DGreen' 'L1p'
 'PWhite' 'P2s' 'A1p' 'L4s' 'AWest' 'R8s' 'A5m' 'R1m' 'L1m' 'PEast' 'L2p'
 'PEast' 'R9m' 'L2s' 'L7s' 'L6s' 'A8p' 'P8s' 'P7s' 'PSouth' 'R9m' 'LNorth'
 'AEast' 'L2p' 'A7s' 'P9m' 'RSouth' 'P8m' 'AEast' 'R3s' 'R3p' 'A2s'
 'AGreen' 'L7s' 'A4s' 'R1s' 'P5p' 'PWhite' 'PSouth' 'L1s' 'A3p' 'L8s'
 'P5s' 'L6s' 'L1m' 'P9m' 'AWest' 'PGreen' 'R1p' 'R5s' 'P2m' 'A4m' 'P9s']",0
23977,8ace194510,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'DEast' 'R4s' 'R4m'
 'P1s' 'RRed' 'P1p' 'PNorth' 'P8s' 'L9m' 'R9m' 'R1p' 'L6p' 'PWhite' 'A1p'
 'P3s' 'L8p' 'A1m' 'A1s' 'P5m' 'R8p' 'L8p' 'L2s' 'L4m' 'RNorth' 'A1s'
 'A1m' 'RGreen' 'A9s' 'LRed' 'P2m']",0
23978,8ace194514,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D7p' 'A5m' 'R1s'
 'ASouth' 'A6p' 'A5s' 'LSouth' 'L3m' 'AGreen' 'L8m' 'RNorth' 'P3m'
 'LSouth' 'LRed' 'RWest' 'A4p' 'PSouth' 'PRed' 'P4m' 'P3m' 'R9p' 'L6m'
 'LGreen' 'P9p' 'R6p' 'RRed' 'LNorth' 'A5s' 'P1s' 'PWhite']",0
23979,8ace19452,"['E_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D3m' 'PSouth' 'A1p'
 'AGreen' 'AWest' 'P9m' 'L6p' 'RRed' 'RWest' 'LWest' 'L9p' 'A2s' 'R9s'
 'R1s' 'P6m' 'L8p' 'PRed']",0
23980,8ace19455,"['E_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D4m' 'L9s' 'R6p'
 'P1s' 'PWest' 'R7p' 'RGreen' 'LGreen' 'P2m' 'L9m' 'R6m' 'A7m' 'RRed'
 'R5s' 'L2p' 'LSouth' 'R2p' 'A3m' 'AWhite' 'R8s' 'L1s' 'P1m' 'P5p' 'LWest'
 'A2s' 'RRed' 'LWhite' 'R1m' 'A1p' 'PSouth' 'L3m' 'AEast' 'AEast' 'R3p'
 'P8m' 'P9p']",0
23981,8ace19457,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D2p' 'LRed' 'A9p'
 'L1p' 'PEast' 'RGreen' 'AWest' 'R8p' 'A8m' 'RNorth' 'ARed' 'RWest' 'A1m'
 'RWhite' 'P9p' 'A9m' 'LRed' 'ASouth' 'L8m' 'LSouth' 'P3s' 'R5s' 'RGreen'
 'REast' 'PWhite' 'AEast' 'R5p' 'L2s' 'P2p' 'P8m' 'P8p' 'A6p' 'PSouth'
 'R4p' 'L4p' 'P9m']",0
23982,8ace19459,"['S_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '1_OR' 'DWhite' 'L1s'
 'ASouth' 'L1p' 'A8s' 'P2s' 'L5p' 'L1p' 'AEast' 'R3p' 'R1s' 'PWest' 'L9m'
 'R8m' 'R9m' 'R3s' 'R9m' 'A2m' 'A6m' 'L4m' 'P2p' 'PEast' 'LWhite' 'RNorth'
 'RRed' 'R3s' 'R1s' 'A2s' 'L1m' 'R6m' 'A1m' 'P8s' 'P1m' 'PGreen' 'LWest'
 'A4s' 'ARed' 'L9s' 'ASouth' 'PSouth' 'PNorth' 'A1m' 'PWhite']",0
23983,8af0074b1,"['E_Round' 'S_Seat' 'WOoA20' '1st' 'did_riichi' '0_OR' 'DGreen' 'RSouth'
 'P9s' 'A8s' 'L5p' 'REast' 'P4m' 'RWest' 'P2m' 'RWhite' 'P9p' 'R1s'
 'RWest' 'LWest' 'R3p' 'P6s' 'LSouth' 'REast' 'L1m' 'R1p' 'RRed' 'A9p'
 'P4m' 'P1m' 'L8p' 'P4s' 'ARed' 'P8m' 'L3p' 'A1p' 'L8p' 'P3s' 'LGreen'
 'PWest']",0
23984,8af0074b2,"['E_Round' 'N_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D2p' 'L2p' 'P2s'
 'PGreen' 'ANorth' 'R8p' 'L1s' 'P1m' 'ASouth' 'L1s' 'A5p' 'ARed' 'PNorth'
 'A8p' 'R2p' 'R9s' 'A1m' 'ASouth' 'PSouth' 'AEast' 'A9p' 'LEast' 'P7s']",0
23985,8af0074b3,"['E_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D2s' 'L8s' 'R9m'
 'RWhite' 'PGreen' 'A9m' 'L3m' 'LRed' 'P8m' 'LEast' 'RWest' 'R8m' 'R1s'
 'ANorth' 'LSouth' 'LGreen' 'PWhite' 'P9m' 'AWest' 'P1p' 'LEast' 'LEast'
 'AWhite' 'P6m' 'ARed' 'P1s']",0
23986,8af0074b4,"['S_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D1p' 'R3s' 'P9m'
 'R2s' 'R2m' 'P1s' 'PNorth' 'RGreen' 'RNorth' 'RRed' 'L8m' 'PWhite' 'L5s'
 'REast' 'P9s' 'R9s' 'RWhite' 'ASouth' 'ARed' 'R1m' 'LNorth' 'A6m'
 'ASouth' 'L6p' 'PEast' 'LEast' 'A7s' 'A7s' 'P8m' 'L5s' 'AWest' 'P8m']",0
23987,8af0074b5,"['S_Round' 'E_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'DSouth' 'R6s' 'L3m'
 'LEast' 'R5m' 'P1p' 'ASouth' 'P1m' 'PNorth' 'A2m' 'PSouth' 'R2s' 'PEast'
 'P1m' 'L1s' 'A3m' 'AGreen' 'A1s' 'R2m' 'L2s' 'R6m' 'L9s' 'PGreen']",0
23988,8af0074b6,"['S_Round' 'N_Seat' 'WOoA20' '4th' 'no_riichi' '0_OR' 'D2p' 'L9s' 'L9p'
 'ANorth' 'ASouth' 'A1m' 'A9s' 'R1s' 'R9m' 'PNorth' 'PWhite' 'L2p' 'AEast'
 'RSouth' 'L6p' 'L1s' 'AWest' 'R6p' 'L9s' 'L3m' 'L6s' 'A9s' 'RWest' 'P8s'
 'PWhite' 'A7p' 'REast' 'P2p' 'P9p' 'PGreen' 'P1m']",0
23989,8af0074b7,"['S_Round' 'S_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D2p' 'R9s' 'P3m'
 'R4s' 'A5m' 'RWest' 'PRed' 'A1p' 'R5m' 'R4p' 'L3m' 'A5s' 'LWest' 'P8m'
 'A1s' 'L2p' 'P8s' 'R1m' 'L1m' 'PNorth' 'A7m' 'L8s' 'L7m' 'R5p' 'LEast'
 'PGreen' 'P3s' 'AEast' 'L9p' 'ARed' 'R1s' 'REast' 'R3m' 'P8s' 'A7s' 'P2m'
 'A7m' 'P8s' 'L4m' 'L3m' 'A9s' 'A1m' 'R6p' 'RSouth' 'R2s' 'A2s' 'A4s'
 'LSouth' 'PNorth']",0
23990,8afe0b350,"['E_Round' 'N_Seat' 'WOoA20' 'tie' 'no_riichi' '0_OR' 'D1m' 'LGreen' 'R8m'
 'P5m' 'R6m' 'PGreen' 'P9s' 'LRed' 'A8m' 'ARed' 'R1m' 'L9p' 'PGreen' 'A6m'
 'L4s' 'A9s' 'A8s' 'P8m' 'R8p' 'LGreen' 'R2s' 'P6m' 'A9p' 'AWhite' 'R7p'
 'PWest' 'R2s' 'L1p' 'L1s' 'L1s' 'LEast' 'P5s' 'R2p' 'RWest' 'PRed' 'R7m'
 'PWest' 'R2p' 'L3s' 'P9m']",0
23991,8afe0b351,"['E_Round' 'N_Seat' 'WOoA20' '2nd' 'no_riichi' '0_OR' 'D7m' 'P8m' 'A2p'
 'L2m' 'L9p' 'A9s' 'R2s' 'LGreen' 'RWest' 'RGreen' 'P1s' 'P6s' 'L1p' 'A2m'
 'AEast' 'RSouth' 'P1m' 'P5s' 'PGreen' 'PWhite' 'A5p' 'P1m' 'P2s']",0
23992,8afe0b352,"['E_Round' 'E_Seat' 'WOoA20' '3rd' 'no_riichi' '0_OR' 'D5m' 'R9s' 'P1m'
 'AWest' 'A2m' 'L8m' 'P1m' 'L9m' 'P5m' 'PRed' 'P9p' 'P1s' 'A1p' 'RWhite'
 'R4s' 'L1m' 'P9s' 'L7s' 'A2p' 'L1p' 'R2m' 'ANorth' 'R4m' 'RWest' 'L4m'
 'AWhite' 'LGreen' 'PWhite' 'L6m' 'L4s' 'P8s' 'A1s' 'PEast' 'PWest']",0
