group_id,seq,is_chiitoi
690cf48461,"[35, 39, 44, 75, 18, 11, 15, 27, 26]",0
690cf48462,"[35, 40, 44, 75, 7, 12, 0]",0
690cf48463,"[35, 41, 44, 75, 33, 30, 6, 26]",0
690cf48470,"[35, 38, 44, 57, 9, 33, 29, 28]",0
690cf48471,"[35, 39, 44, 57, 29, 33, 0, 26, 26]",0
690cf48472,"[35, 40, 44, 57, 33, 10, 5, 32, 32]",0
690cf48473,"[35, 41, 44, 57, 27, 32, 33, 19, 31]",0
690cf48480,"[35, 38, 44, 61, 3]",1
690cf48481,"[35, 39, 44, 61, 0, 28, 12, 24, 17, 16, 2]",0
690cf48482,"[35, 40, 45, 61, 3, 33, 31, 31, 17]",0
690cf48483,"[35, 41, 44, 61, 28, 33, 33, 10, 12, 31, 32]",0
690cf48490,"[36, 38, 44, 79, 30, 8, 33, 32, 19]",0
690cf48491,"[36, 39, 45, 79, 11, 6, 1, 3, 28, 20, 33]",0
690cf48492,"[36, 40, 44, 79, 30, 9, 0, 16, 16, 13]",0
690cf48493,"[36, 41, 45, 79, 27, 33, 24, 16, 28, 30, 31]",1
6910f62c00,"[34, 38, 44, 75, 33, 6, 28, 28, 4, 3, 3, 17, 28, 17]",0
6910f62c01,"[34, 39, 44, 75, 32, 30, 18, 19, 10, 19, 11, 10, 27, 33]",0
6910f62c02,"[34, 40, 44, 75, 28, 33, 8, 31, 30, 27, 26]",0
6910f62c03,"[34, 41, 44, 75, 29, 27, 31, 32, 1, 16, 13]",0
6910f62c10,"[34, 38, 44, 68, 29, 30, 10, 27, 1]",0
6910f62c11,"[34, 39, 45, 68, 30, 29, 27, 33, 32, 25, 20, 29, 32, 31, 31]",0
6910f62c12,"[34, 40, 44, 68, 25, 20, 27, 15, 20]",0
6910f62c13,"[34, 41, 45, 68, 8, 7, 33, 31, 25, 29, 4, 24]",0
6910f62c20,"[34, 38, 44, 78, 19, 31, 18, 18, 24]",0
6910f62c21,"[34, 39, 44, 78, 28, 31, 20, 27, 26]",0
6910f62c22,"[34, 40, 44, 78, 29, 15, 31, 3, 27, 30]",0
6910f62c23,"[34, 41, 44, 78, 28, 19, 8, 2, 20, 17]",0
6910f62c30,"[34, 38, 44, 64, 8, 28, 30, 33, 29, 23, 25, 20, 12, 17, 24]",0
6910f62c31,"[34, 39, 44, 64, 28, 31, 27, 18, 26, 16, 12, 18, 8, 23]",0
6910f62c32,"[34, 40, 44, 64, 28, 30, 1, 27, 9, 2, 15, 7, 16, 9, 26, 8]",0
6910f62c33,"[34, 41, 44, 64, 30, 9, 27, 28, 32, 9, 7, 20, 1, 10, 26, 31]",0
6910f62c40,"[34, 38, 44, 52, 27, 29, 33, 9, 10]",0
6910f62c41,"[34, 39, 44, 52, 27, 33, 12, 15, 9, 30, 30, 10, 15, 31]",0
6910f62c42,"[34, 40, 45, 52, 17, 33, 32, 33, 9, 29, 2, 28, 10, 20, 20, 3, 3]",0
6910f62c43,"[34, 41, 44, 52, 28, 32, 25, 17, 16, 30, 23, 26, 26, 26, 29]",0
6910f62c50,"[35, 38, 44, 59, 18, 17, 29, 32, 24, 27, 7, 11, 9, 31]",0
6910f62c51,"[35, 39, 44, 59, 27, 29, 0, 26]",0
6910f62c52,"[35, 40, 44, 59, 17, 33, 23, 26, 8, 25, 8, 30, 4]",0
6910f62c53,"[35, 41, 44, 59, 26, 18, 23, 31, 24, 30, 9, 10, 0]",0
6910f62c60,"[35, 38, 44, 60, 18, 30, 25, 18, 28, 0, 32, 3, 28, 2]",0
6910f62c61,"[35, 39, 44, 60, 30, 13, 30, 31, 31, 2, 10]",0
6910f62c62,"[35, 40, 44, 60, 8, 30, 25, 27, 18, 13, 13]",0
6910f62c63,"[35, 41, 44, 60, 9, 31, 1, 4, 1, 7, 3]",0
6910f62c70,"[35, 38, 44, 59, 27, 9, 27, 10, 27, 7, 28, 8, 6, 32, 7, 32, 31]",0
6910f62c71,"[35, 39, 44, 59, 7, 0, 26, 26, 26]",0
6910f62c72,"[35, 40, 44, 59, 30, 27, 32, 0, 18, 7, 29, 8, 6, 0]",0
6910f62c73,"[35, 41, 44, 59, 26, 0, 30, 29, 19, 28, 28, 8]",0
6910f62c80,"[35, 38, 44, 77, 17, 29, 20, 1, 27, 26]",0
6910f62c81,"[35, 39, 44, 77, 33, 30, 0, 25, 31, 6]",0
6910f62c82,"[35, 40, 44, 77, 30, 10, 21, 6, 2]",0
6910f62c83,"[35, 41, 44, 77, 29, 31, 19, 16, 3, 10]",0
6910f62c90,"[35, 38, 44, 60, 8, 17, 31, 28, 13, 20, 30, 18, 15, 24]",0
6910f62c91,"[35, 39, 44, 60, 27, 30, 0, 17, 9, 32, 31]",0
6910f62c92,"[35, 40, 44, 60, 30, 1, 31, 18, 28, 24, 18, 25, 22]",0
6910f62c93,"[35, 41, 44, 60, 29, 8, 29]",0
692fb91b00,"[34, 38, 44, 54, 29, 1, 21, 21, 31, 18]",0
692fb91b01,"[34, 39, 44, 54, 32, 17, 18]",0
692fb91b02,"[34, 40, 44, 54, 25, 16, 26, 11, 21, 23]",0
692fb91b03,"[34, 41, 44, 54, 20, 28, 26, 24, 16, 31, 8, 10]",0
692fb91b10,"[34, 38, 44, 67, 30, 26]",0
692fb91b11,"[34, 39, 44, 67, 33, 1, 0, 14, 17, 18, 32]",0
692fb91b12,"[34, 40, 44, 67, 30, 9, 29, 28, 24, 0]",0
692fb91b13,"[34, 41, 44, 67, 18, 28, 32, 29, 10]",0
692fb91b20,"[34, 38, 44, 46, 27, 32, 25, 22, 18, 16, 15, 3, 7]",0
692fb91b21,"[34, 39, 44, 46, 17, 30, 17, 29]",0
692fb91b22,"[34, 40, 44, 46, 30, 30, 27, 7, 17, 0, 28, 14, 24, 31]",0
692fb91b23,"[34, 41, 44, 46, 8, 7, 29]",0
692fb91b30,"[34, 38, 44, 61, 27, 28, 33, 30, 7, 29, 5, 17, 16, 9, 23, 23, 29]",0
692fb91b31,"[34, 39, 44, 61, 9, 28, 3, 4, 32, 18, 1, 19, 14, 8, 6, 32, 13]",0
692fb91b32,"[34, 40, 44, 61, 8, 30, 0, 28, 17, 26, 27, 19]",0
692fb91b33,"[34, 41, 44, 61, 30, 32, 27, 33, 31, 17, 26, 7, 20, 14, 12, 2, 9, 31]",0
692fb91b40,"[34, 38, 44, 71, 29, 30, 31, 33, 32, 0, 15, 15]",0
692fb91b41,"[34, 39, 44, 71, 8, 0, 2, 30, 28]",0
692fb91b42,"[34, 40, 44, 71, 28, 3, 9, 2, 11, 6, 26, 9, 31]",0
692fb91b43,"[34, 41, 44, 71, 33, 1, 2, 4, 32]",0
692fb91b50,"[34, 38, 44, 61, 27, 32, 7, 6, 27, 20, 10]",0
692fb91b51,"[34, 39, 44, 61, 8, 25, 4, 25, 32, 29, 22, 29, 20, 30, 27]",0
692fb91b52,"[34, 40, 44, 61, 17, 26, 27, 5, 2]",0
692fb91b53,"[34, 41, 44, 61, 18, 9, 26, 29, 32]",0
692fb91b60,"[35, 38, 44, 52, 29, 31, 32, 20, 25, 25, 13]",0
692fb91b61,"[35, 39, 44, 52, 21, 29, 10, 20]",0
692fb91b62,"[35, 40, 44, 52, 0, 27, 18, 17, 30]",0
692fb91b63,"[35, 41, 44, 52, 8, 27, 28, 33, 28, 18]",0
692fb91b70,"[35, 38, 44, 69, 2, 29, 4, 7, 33, 20]",0
692fb91b71,"[35, 39, 45, 69, 18, 1, 28, 19, 30, 4, 8]",0
692fb91b72,"[35, 40, 44, 69, 29, 28, 20, 7]",0
692fb91b73,"[35, 41, 45, 69, 28, 2, 29, 20, 32]",0
692fb91b80,"[35, 38, 44, 58, 30, 30, 31, 17, 28, 24, 25, 8, 7]",0
692fb91b81,"[35, 39, 44, 58, 31, 1, 18, 0, 9, 9, 28, 4]",0
692fb91b82,"[35, 40, 44, 58, 30, 31, 28, 8, 17, 24, 27]",0
692fb91b83,"[35, 41, 44, 58, 27, 27, 25, 6, 22, 5, 1, 0, 20, 18]",0
6945528700,"[34, 38, 44, 70, 1, 10, 9]",0
6945528701,"[34, 39, 44, 70, 27, 17, 31, 30, 18, 16, 26, 15]",0
6945528702,"[34, 40, 44, 70, 17, 0, 30, 0, 28, 18]",0
6945528703,"[34, 41, 44, 70, 28, 17, 29, 0, 24, 27, 11]",0
6945528710,"[34, 38, 44, 46, 28, 29, 17, 33, 30, 10, 14, 26, 14, 8, 6, 10, 6]",0
6945528711,"[34, 39, 44, 46, 27, 18, 16, 30, 17, 16, 27, 25, 17, 13]",0
6945528712,"[34, 40, 44, 46, 25, 32, 26, 11]",0
6945528713,"[34, 41, 44, 46, 9, 33, 28, 30, 27, 21, 33, 20, 27]",0
6945528720,"[34, 38, 44, 72, 32, 24, 32, 21, 28, 9, 3, 28, 31, 17]",0
6945528721,"[34, 39, 44, 72, 0, 1, 4, 28, 26, 26, 30, 7, 10, 11, 31, 6, 30, 24]",0
6945528722,"[34, 40, 44, 72, 9, 18, 29, 12, 15, 17, 8, 10]",0
6945528723,"[34, 41, 44, 72, 30, 31, 15, 16, 20, 14, 11, 21, 23]",0
6945528730,"[34, 38, 44, 75, 25, 31, 27, 0, 25, 0]",0
6945528731,"[34, 39, 44, 75, 8, 32]",0
6945528732,"[34, 40, 44, 75, 28, 31, 28, 26, 18, 2, 31]",0
6945528733,"[34, 41, 44, 75, 0, 16, 14, 4, 0, 12, 27, 32, 32, 33, 32, 13, 29]",0
6945528740,"[34, 38, 44, 71, 8, 33, 28, 0, 30, 5, 13]",0
6945528741,"[34, 39, 45, 71, 3, 14, 30, 2, 28, 28, 5, 8, 26, 6, 25]",0
6945528742,"[34, 40, 44, 71, 6, 19, 29, 33]",0
6945528743,"[34, 41, 45, 71, 32, 27, 22, 15, 30, 32, 27, 27, 5, 1]",0
695e98fc00,"[34, 38, 44, 65, 32, 31, 26, 9, 30, 0]",0
695e98fc01,"[34, 39, 45, 65, 26, 17, 25, 29, 0, 27, 27, 29, 1, 12, 32, 31, 22]",0
695e98fc02,"[34, 40, 44, 65, 28, 0, 23, 1, 14]",0
695e98fc03,"[34, 41, 44, 65, 28, 28]",0
695e98fc10,"[34, 38, 44, 50, 18, 27, 19, 30, 25, 26, 24, 15, 23, 23, 15, 4]",1
695e98fc11,"[34, 39, 44, 50, 32, 32, 31, 18, 10, 12]",0
695e98fc12,"[34, 40, 44, 50, 1, 29, 27, 8, 29, 10, 2]",0
695e98fc13,"[34, 41, 44, 50, 30, 32, 28, 9, 33, 16]",0
695e98fc20,"[34, 38, 44, 48, 6, 6, 32, 7, 28, 30]",0
695e98fc21,"[34, 39, 44, 48, 12, 33, 8, 26, 25, 5, 17, 5, 19, 26]",0
695e98fc22,"[34, 40, 45, 48, 30, 9, 17, 27, 32, 14, 1, 15, 29, 18, 29]",0
695e98fc23,"[34, 41, 44, 48, 30, 29, 8, 28, 1, 19, 18, 11, 11, 8]",0
695e98fc30,"[34, 38, 44, 48, 18, 27, 31, 6, 6, 8, 17, 26]",0
695e98fc31,"[34, 39, 44, 48, 29, 18, 31, 30, 25, 22, 24, 5]",0
695e98fc32,"[34, 40, 44, 48, 30]",0
695e98fc33,"[34, 41, 44, 48, 32, 31, 25, 15, 33, 14, 8, 10]",0
695e98fc40,"[34, 38, 44, 64, 32, 31, 29, 33]",0
695e98fc41,"[34, 39, 44, 64, 18, 26, 25, 30, 26, 0]",0
695e98fc42,"[34, 40, 44, 64, 30, 33, 17, 25, 10]",0
695e98fc43,"[34, 41, 45, 64, 10, 33, 31, 32, 28, 32, 14, 2, 10, 11, 33, 30]",0
695e98fc50,"[34, 38, 44, 70, 18, 8, 26, 29, 33, 4, 31, 18, 16]",0
695e98fc51,"[34, 39, 44, 70, 28, 0, 0, 27, 33, 32, 2, 19, 31, 22, 6, 8]",0
695e98fc52,"[34, 40, 44, 70, 29, 30, 32, 27, 26, 17, 1, 21]",0
695e98fc53,"[34, 41, 44, 70, 0, 16, 29, 28, 14, 31, 3, 20, 21, 7, 8, 29]",0
695e98fc60,"[34, 38, 44, 56, 32, 29, 8, 24, 32, 12, 0, 27, 2]",0
695e98fc61,"[34, 39, 44, 56, 27, 29, 24, 30, 20, 28, 26, 26]",0
695e98fc62,"[34, 40, 44, 56, 28, 31, 22, 24, 14, 3, 1, 31]",0
695e98fc63,"[34, 41, 44, 56, 31, 0, 26, 29, 27, 16, 20]",0
6966f41d00,"[34, 38, 44, 47, 30, 17, 9, 25, 32, 25, 10]",0
6966f41d01,"[34, 39, 44, 47, 8]",0
6966f41d02,"[34, 40, 45, 47, 31, 27, 8, 18, 17, 17, 32, 16, 25, 13, 17, 13]",0
6966f41d03,"[34, 41, 44, 47, 8, 30, 27, 22]",0
6966f41d10,"[34, 38, 44, 72, 29, 29, 9]",0
6966f41d11,"[34, 39, 45, 72, 27, 31, 5, 20, 10, 6, 32, 9, 4, 9, 1, 18]",1
6966f41d12,"[34, 40, 44, 72, 27, 29, 17]",0
6966f41d13,"[34, 41, 45, 72, 8, 19, 10, 31, 28, 32, 11, 0, 0, 1, 7]",0
6966f41d20,"[34, 38, 44, 51, 28, 28, 31, 10, 23, 13]",1
6966f41d21,"[34, 39, 44, 51, 29, 0, 31, 33, 32, 17, 10, 33, 30]",0
6966f41d22,"[34, 40, 44, 51, 9, 27]",0
6966f41d23,"[34, 41, 44, 51, 9, 29, 8, 27, 7, 32]",0
6968dd4d00,"[34, 38, 44, 58, 29, 33, 1, 20, 10, 2, 15, 9]",0
6968dd4d01,"[34, 39, 44, 58, 8, 9, 33, 32, 30, 5, 2, 33]",0
6968dd4d02,"[34, 40, 44, 58, 9, 0, 33, 17, 31, 20, 1]",0
6968dd4d03,"[34, 41, 44, 58, 18, 17, 25, 30, 28, 29]",0
6968dd4d10,"[34, 38, 44, 56, 26, 28, 33, 8, 15, 32, 2, 23]",0
6968dd4d100,"[35, 38, 44, 70, 0, 33, 22, 2, 24, 2, 30, 9]",0
6968dd4d101,"[35, 39, 44, 70, 9, 30, 27, 9, 18, 32]",0
6968dd4d102,"[35, 40, 44, 70, 29, 17, 4, 6, 2, 27]",0
6968dd4d103,"[35, 41, 44, 70, 30, 19, 17, 32, 31, 5, 19, 11]",0
6968dd4d11,"[34, 39, 44, 56, 30, 0, 33, 28, 16, 16, 28, 31, 17]",0
6968dd4d12,"[34, 40, 44, 56, 27, 31, 8, 7, 18]",0
6968dd4d13,"[34, 41, 44, 56, 28, 32, 18]",0
6968dd4d20,"[34, 38, 44, 78, 25, 18, 25, 24, 31, 2, 0, 29, 19]",0
6968dd4d21,"[34, 39, 44, 78, 28, 30, 18, 31, 13, 4, 24, 1, 22, 5]",0
6968dd4d22,"[34, 40, 44, 78, 29, 28, 27, 28, 19, 14]",0
6968dd4d23,"[34, 41, 44, 78, 32, 31, 1]",0
6968dd4d30,"[34, 38, 44, 58, 30, 28, 27, 1, 17, 0, 19, 0, 33, 5, 30, 24, 28, 19, 24, 2, 31]",0
6968dd4d31,"[34, 39, 44, 58, 28, 26, 30, 28, 33]",0
6968dd4d32,"[34, 40, 44, 58, 29, 33, 31, 0, 4, 18, 23, 11, 1, 3, 26]",0
6968dd4d33,"[34, 41, 44, 58, 29, 33, 20, 17, 26]",0
6968dd4d40,"[34, 38, 44, 75, 29, 32, 27, 8, 17, 1, 28, 26, 32]",0
6968dd4d41,"[34, 39, 44, 75, 33, 32, 5, 30, 6, 21]",0
6968dd4d42,"[34, 40, 44, 75, 29, 17, 31]",0
6968dd4d43,"[34, 41, 44, 75, 33, 31, 29, 31, 26]",0
6968dd4d50,"[35, 38, 44, 65, 0, 30, 29, 8, 26, 16]",0
6968dd4d51,"[35, 39, 44, 65, 29, 33, 27, 31, 2, 15, 22]",0
6968dd4d52,"[35, 40, 44, 65, 27, 33, 18, 1, 10, 24, 21]",0
6968dd4d53,"[35, 41, 45, 65, 27, 33, 26, 25, 18, 9, 18]",0
6968dd4d60,"[35, 38, 44, 48, 18, 27, 28, 24, 27, 33, 18]",0
6968dd4d61,"[35, 39, 44, 48, 25, 7, 1, 6, 27, 23, 33, 5, 3, 32, 23, 4, 31]",0
6968dd4d62,"[35, 40, 44, 48, 29, 17, 17, 8, 9, 25, 22, 8, 4, 33, 10]",0
6968dd4d63,"[35, 41, 44, 48, 26, 8, 27, 22, 28, 7, 26, 7, 5, 33]",0
6968dd4d70,"[35, 38, 44, 72, 6, 5, 9, 12, 15, 17, 0]",0
6968dd4d71,"[35, 39, 44, 72, 17, 30, 1, 32, 33, 19, 15, 15, 25, 23]",0
6968dd4d72,"[35, 40, 44, 72, 29, 9, 31, 30, 28, 29, 8, 8]",0
6968dd4d73,"[35, 41, 44, 72, 27, 9]",0
6968dd4d80,"[35, 38, 44, 52, 27, 17, 32, 7, 33, 22, 16, 15, 22]",0
6968dd4d81,"[35, 39, 44, 52, 27, 8, 0, 29, 3, 5, 20]",0
6968dd4d82,"[35, 40, 44, 52, 29, 0, 9, 31, 2, 1, 33, 13]",0
6968dd4d83,"[35, 41, 44, 52, 27, 29, 31, 32, 27, 17, 31, 18]",0
6968dd4d90,"[35, 38, 44, 73, 33, 7, 33, 25, 23, 17, 13, 1, 24, 29, 8, 29]",0
6968dd4d91,"[35, 39, 44, 73, 18, 8, 0, 21, 20, 23, 30, 18, 26, 29]",0
6968dd4d92,"[35, 40, 44, 73, 9, 30, 17, 14, 11, 27, 30, 5, 25, 6]",0
6968dd4d93,"[35, 41, 44, 73, 29, 8, 33, 0, 31, 9]",0
6975362900,"[34, 38, 44, 61, 29, 0, 0, 11, 6, 20, 30, 9]",0
6975362901,"[34, 39, 44, 61, 8, 31]",0
6975362902,"[34, 40, 44, 61, 32, 30, 27, 26, 9, 29, 28, 28, 9]",0
6975362903,"[34, 41, 44, 61, 29, 32, 8, 31, 33]",0
6975362910,"[34, 38, 44, 57, 17, 7, 33, 19, 5]",0
6975362911,"[34, 39, 44, 57, 32, 31, 30, 6, 29, 1, 31, 18, 10, 28, 15, 21, 18, 21]",0
6975362912,"[34, 40, 44, 57, 26, 18, 30, 0, 9, 27, 1, 3]",0
6975362913,"[34, 41, 44, 57, 32, 31, 19, 20, 13, 5, 10, 17, 13, 9, 33, 15, 33]",0
6975362920,"[34, 38, 44, 58, 18, 17, 9, 30, 33, 26]",0
6975362921,"[34, 39, 44, 58, 28, 28, 9, 33, 7]",0
6975362922,"[34, 40, 44, 58, 26, 28, 29, 15, 7, 19, 18]",0
6975362923,"[34, 41, 44, 58, 30, 28, 9, 33, 27, 26, 5]",0
6975362930,"[34, 38, 44, 71, 27, 33, 29, 0, 25]",0
6975362931,"[34, 39, 44, 71, 28, 29, 33]",0
6975362932,"[34, 40, 45, 71, 29, 13, 6, 30, 6, 31, 25, 0]",0
6975362933,"[34, 41, 44, 71, 27, 28, 14, 4, 5, 27, 2]",0
6975362940,"[34, 38, 44, 72, 29, 17, 9, 32, 28, 2, 15, 18, 11, 33]",0
6975362941,"[34, 39, 44, 72, 28]",0
6975362942,"[34, 40, 44, 72, 9, 17, 12, 30, 20, 2, 6, 2, 24, 8]",0
6975362943,"[34, 41, 44, 72, 16, 24, 0, 20, 13, 28, 8, 5, 23, 32, 11]",0
6975362950,"[35, 38, 44, 71, 0, 8, 27, 32, 27, 28, 24, 2, 25, 24]",0
6975362951,"[35, 39, 44, 71, 27, 17, 5, 33, 1, 20, 25]",0
6975362952,"[35, 40, 44, 71, 17, 30, 32]",0
6975362953,"[35, 41, 44, 71, 8, 25, 9, 32, 20, 13, 18, 1, 20, 8]",0
6975362960,"[35, 38, 44, 50, 29, 33, 33, 9, 31, 27, 33, 18]",0
6975362961,"[35, 39, 44, 50, 29, 30, 27, 32, 10, 24, 10, 27, 18, 18, 31, 0]",0
6975362962,"[35, 40, 44, 50, 32, 29, 31, 28, 17, 8]",0
6975362963,"[35, 41, 44, 50, 27, 30, 33, 25, 28, 29, 20, 5, 17, 32, 21, 25, 18, 16]",0
6975362970,"[35, 38, 44, 53, 8, 0, 19, 27, 33, 16]",0
6975362971,"[35, 39, 44, 53, 29, 31, 30, 0, 8, 32, 4, 5, 25, 26, 21, 16, 11]",0
6975362972,"[35, 40, 44, 53, 18, 0, 31, 9, 32, 12, 1, 32, 33, 23, 21, 25]",0
6975362973,"[35, 41, 44, 53, 26, 19, 16, 22]",0
6975362980,"[35, 38, 44, 59, 27, 29, 16, 9, 22]",0
6975362981,"[35, 39, 44, 59, 29, 33, 19, 31, 12]",0
6975362982,"[35, 40, 44, 59, 27, 9, 10]",0
6975362983,"[35, 41, 44, 59, 29, 30, 26]",0
69b1df7c00,"[34, 38, 44, 63, 28, 30, 0, 7, 33, 18, 32, 30]",0
69b1df7c01,"[34, 39, 44, 63, 29, 32, 1]",0
69b1df7c02,"[34, 40, 44, 63, 0, 28, 27, 7, 7]",0
69b1df7c03,"[34, 41, 44, 63, 27, 33]",0
69b1df7c10,"[34, 38, 44, 64, 26, 11, 10, 17, 1, 6]",0
69b1df7c11,"[34, 39, 44, 64, 17, 29, 18, 33, 30, 27, 6]",0
69b1df7c12,"[34, 40, 45, 64, 29, 16, 33, 31, 13, 9, 9, 14, 33, 23, 8]",0
69b1df7c13,"[34, 41, 44, 64, 9, 30, 32, 16, 3, 9, 5]",1
69b1df7c20,"[34, 38, 44, 55, 28, 8, 29, 14, 9, 10, 17, 16]",0
69b1df7c21,"[34, 39, 44, 55, 27, 33, 0, 28, 11, 21]",0
69b1df7c22,"[34, 40, 44, 55, 18, 8, 27, 32, 5, 30, 30, 14, 26, 0, 8, 1, 11, 7, 13]",0
69b1df7c23,"[34, 41, 44, 55, 29, 9, 28, 32, 27, 20, 18, 0, 26, 16, 6, 15, 12, 29]",0
69b1df7c30,"[34, 38, 44, 77, 29, 9, 16, 7]",0
69b1df7c31,"[34, 39, 44, 77, 28, 31, 19, 25, 9]",0
69b1df7c32,"[34, 40, 45, 77, 18, 30, 22, 33, 16, 17]",0
69b1df7c33,"[34, 41, 44, 77, 8, 33, 20, 31, 8]",0
69b1df7c40,"[35, 38, 44, 52, 28, 29, 33, 31, 29, 32, 0]",0
69b1df7c41,"[35, 39, 44, 52, 9, 28, 25, 18, 19, 21, 11]",0
69b1df7c42,"[35, 40, 44, 52, 27, 30]",0
69b1df7c43,"[35, 41, 44, 52, 27, 0, 9, 17, 26, 33, 32, 15, 8, 30, 5, 21]",0
69b1df7c50,"[35, 38, 44, 67, 27, 17, 29, 7, 32]",0
69b1df7c51,"[35, 39, 44, 67, 30, 33, 0, 0, 6, 18]",0
69b1df7c52,"[35, 40, 44, 67, 30, 27, 6, 32, 2, 14]",0
69b1df7c53,"[35, 41, 44, 67, 30, 8, 27, 31, 17, 7, 27, 19]",0
69b1df7c60,"[35, 38, 44, 58, 30, 0, 26, 20, 31, 17, 24, 9]",0
69b1df7c61,"[35, 39, 44, 58, 27, 18]",0
69b1df7c62,"[35, 40, 44, 58, 28, 27, 8, 33, 31, 15, 16, 14, 8, 5]",0
69b1df7c63,"[35, 41, 44, 58, 29, 33, 16, 9, 32, 25, 18, 7]",0
69b1df7c70,"[35, 38, 44, 63, 27, 18, 32, 33, 32]",0
69b1df7c71,"[35, 39, 45, 63, 27, 30, 31, 17, 6, 8, 29, 8, 29, 3, 7]",0
69b1df7c72,"[35, 40, 44, 63, 8, 0, 28, 33, 32, 4]",0
69b1df7c73,"[35, 41, 45, 63, 30, 26, 27, 16, 31, 1, 0, 28, 33, 8, 7]",0
69b701c400,"[34, 38, 44, 54, 28, 29, 27, 1, 7]",0
69b701c401,"[34, 39, 44, 54, 30, 31, 25, 22, 14, 5, 23]",0
69b701c402,"[34, 40, 44, 54, 28, 29, 31, 33, 19, 33, 10]",0
69b701c403,"[34, 41, 44, 54, 30, 17, 1, 11, 21, 17, 21]",0
69b701c410,"[34, 38, 44, 55, 27, 28, 31, 30]",0
69b701c4100,"[35, 38, 44, 47, 19, 27, 28, 18, 17, 16, 4, 4, 0, 30, 30, 6, 33, 15, 6, 13]",0
69b701c4101,"[35, 39, 44, 47, 26, 16, 12, 17, 17, 31]",0
69b701c4102,"[35, 40, 44, 47, 27, 9, 28, 32, 31, 20, 15, 32, 7]",0
69b701c4103,"[35, 41, 44, 47, 9, 29, 33, 25]",0
69b701c411,"[34, 39, 44, 55, 26, 33, 19, 30, 29]",0
69b701c412,"[34, 40, 44, 55, 33, 28, 9, 17, 33, 6, 31]",0
69b701c413,"[34, 41, 44, 55, 33, 32, 25, 28, 15, 13]",0
69b701c420,"[34, 38, 44, 48, 26, 0, 20, 0]",0
69b701c421,"[34, 39, 44, 48, 7, 6, 5, 32, 24]",0
69b701c422,"[34, 40, 44, 48, 30, 18, 8, 31, 16, 11, 21, 19]",0
69b701c423,"[34, 41, 44, 48, 9, 28, 33, 32, 8, 30, 2]",0
69b701c430,"[34, 38, 44, 77, 30, 27, 28, 9, 1, 11, 23]",0
69b701c431,"[34, 39, 45, 77, 18, 28, 0, 1, 18, 6, 23, 1, 11]",0
69b701c432,"[34, 40, 45, 77, 0, 7, 30, 24, 29, 20, 29, 11]",0
69b701c433,"[34, 41, 44, 77, 29, 10, 8, 4, 17]",0
69b701c440,"[35, 38, 44, 61, 30, 24, 5]",0
69b701c441,"[35, 39, 44, 61, 26, 31]",0
69b701c442,"[35, 40, 44, 61, 0, 21]",0
69b701c443,"[35, 41, 44, 61, 8, 7]",0
69b701c450,"[35, 38, 44, 67, 8, 27, 19, 33, 10, 5, 23, 10]",0
69b701c451,"[35, 39, 44, 67, 29, 30, 18, 32, 33, 32]",0
69b701c452,"[35, 40, 44, 67, 27, 29, 28, 1, 6, 19, 24]",0
69b701c453,"[35, 41, 44, 67, 13, 22, 9, 19, 2, 25, 31]",0
69b701c460,"[35, 38, 44, 71, 27, 32, 30, 28]",0
69b701c461,"[35, 39, 44, 71, 29, 31, 27, 2, 23]",0
69b701c462,"[35, 40, 44, 71, 8, 32, 2, 28, 17]",0
69b701c463,"[35, 41, 44, 71, 0, 1, 30, 24, 26]",0
69b701c470,"[35, 38, 44, 71, 27, 28, 19, 11, 10]",0
69b701c471,"[35, 39, 44, 71, 18, 9, 29, 33, 18, 0, 20, 8, 10, 17]",0
69b701c472,"[35, 40, 44, 71, 9, 30, 28, 18, 31, 33, 33, 32, 20, 23, 0, 4]",0
69b701c473,"[35, 41, 45, 71, 17, 30, 29, 31, 33, 27, 31, 30, 13, 26, 28, 25]",0
69b701c480,"[35, 38, 44, 59, 27, 19, 31, 10, 19, 5, 9, 2, 9]",0
69b701c481,"[35, 39, 44, 59, 18, 7, 20, 29, 33, 21]",0
69b701c482,"[35, 40, 44, 59, 18, 17, 0, 32, 21, 6, 20, 4]",0
69b701c483,"[35, 41, 44, 59, 26, 27, 30, 7, 27, 26, 19, 30, 29]",0
69b701c490,"[35, 38, 44, 79, 27, 29, 11, 18, 20, 0, 7, 4]",0
69b701c491,"[35, 39, 44, 79, 33, 2, 28, 24]",0
69b701c492,"[35, 40, 45, 79, 18, 7, 16, 10, 25, 27, 0, 10, 0, 30]",0
69b701c493,"[35, 41, 44, 79, 17, 29, 32, 25]",0
69c9853200,"[34, 38, 44, 67, 33, 33, 32, 27, 2]",0
69c9853201,"[34, 39, 44, 67, 29, 18, 32, 9]",0
69c9853202,"[34, 40, 44, 67, 28, 30, 17, 31]",0
69c9853203,"[34, 41, 44, 67, 29, 27, 31, 22]",0
69c9853210,"[34, 38, 44, 59, 3, 21, 26, 6, 8, 23, 23, 1, 9]",0
69c9853211,"[34, 39, 44, 59, 28, 29, 9, 26, 19, 32]",0
69c9853212,"[34, 40, 44, 59, 0, 30, 7, 33, 25, 28, 13, 16, 18]",0
69c9853213,"[34, 41, 44, 59, 30, 31, 9, 27]",0
69c9853220,"[34, 38, 44, 56, 9, 30, 33, 0, 0, 33, 29, 17, 17]",0
